participant_name,ev,market,line,game,date
Al Horford,5.029999999999998,player_assists_over_under,3.5,fantasy__2024-01-17__97d9765fbf1ba9b62dd85aa450b727ad__player_assists_over_under.json,2024-01-17
Aaron Gordon,22.435,player_steals_over_under,0.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_steals_over_under.json,2024-01-16
Isaiah Joe,22.430000000000007,player_steals_over_under,0.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_steals_over_under.json,2024-01-16
Chet Holmgren,22.315,player_steals_over_under,0.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_steals_over_under.json,2024-01-16
Malik Monk,21.105,player_threes_over_under,2.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_threes_over_under.json,2024-01-16
Joel Embiid,20.225,player_blocks_over_under,1.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_blocks_over_under.json,2024-01-16
Keegan Murray,17.799999999999997,player_blocks_over_under,0.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_blocks_over_under.json,2024-01-16
Malik Monk,17.180000000000007,player_assists_points_over_under,21.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_assists_points_over_under.json,2024-01-16
Kelly Oubre Jr.,17.060000000000002,player_points_rebounds_over_under,16.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_points_rebounds_over_under.json,2024-01-16
Daniel Theis,16.67,player_blocks_steals_over_under,1.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_blocks_steals_over_under.json,2024-01-16
Keegan Murray,13.96,player_blocks_steals_over_under,1.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_blocks_steals_over_under.json,2024-01-16
Reggie Jackson,13.96,player_blocks_steals_over_under,0.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_blocks_steals_over_under.json,2024-01-16
Eric Gordon,13.96,player_assists_over_under,1.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_assists_over_under.json,2024-01-16
James Harden,13.96,player_points_rebounds_over_under,21.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_points_rebounds_over_under.json,2024-01-16
Tyrese Maxey,13.96,player_assists_points_over_under,32.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_assists_points_over_under.json,2024-01-16
Tyrese Maxey,13.509999999999998,player_points_rebounds_over_under,28.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_points_rebounds_over_under.json,2024-01-16
Peyton Watson,13.340000000000003,player_threes_over_under,0.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_threes_over_under.json,2024-01-16
Marcus Morris Sr.,13.340000000000003,player_points_rebounds_over_under,8.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_points_rebounds_over_under.json,2024-01-16
Jalen Williams,12.689999999999998,player_blocks_steals_over_under,1.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_blocks_steals_over_under.json,2024-01-16
Devin Booker,11.68,player_rebounds_over_under,4.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_rebounds_over_under.json,2024-01-16
Michael Porter Jr.,11.61,player_assists_rebounds_over_under,7.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_assists_rebounds_over_under.json,2024-01-16
Nikola Jokic,10.609999999999996,player_points_over_under,25.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_points_over_under.json,2024-01-16
Jalen Williams,10.399999999999999,player_assists_rebounds_over_under,8.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_assists_rebounds_over_under.json,2024-01-16
Mason Plumlee,10.170000000000002,player_assists_over_under,1.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_assists_over_under.json,2024-01-16
Eric Gordon,8.619999999999997,player_points_rebounds_over_under,10.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_points_rebounds_over_under.json,2024-01-16
De'Aaron Fox,8.264999999999997,player_rebounds_over_under,3.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_rebounds_over_under.json,2024-01-16
Shai Gilgeous-Alexander,7.959999999999997,player_steals_over_under,1.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_steals_over_under.json,2024-01-16
Devin Booker,7.909999999999997,player_assists_over_under,7.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_assists_over_under.json,2024-01-16
Aaron Gordon,7.57,player_points_over_under,13.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_points_over_under.json,2024-01-16
Nicolas Batum,7.520000000000003,player_assists_points_rebounds_over_under,12.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_assists_points_rebounds_over_under.json,2024-01-16
Domantas Sabonis,7.520000000000003,player_points_rebounds_over_under,33.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_points_rebounds_over_under.json,2024-01-16
Cason Wallace,7.520000000000003,player_steals_over_under,0.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_steals_over_under.json,2024-01-16
Chet Holmgren,7.495000000000001,player_assists_over_under,2.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_assists_over_under.json,2024-01-16
Harrison Barnes,7.470000000000002,player_rebounds_over_under,2.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_rebounds_over_under.json,2024-01-16
Jusuf Nurkic,7.41,player_assists_over_under,2.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_assists_over_under.json,2024-01-16
Malik Monk,7.380000000000003,player_assists_points_rebounds_over_under,24.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_assists_points_rebounds_over_under.json,2024-01-16
Mason Plumlee,7.380000000000003,player_points_over_under,6.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_points_over_under.json,2024-01-16
Shai Gilgeous-Alexander,7.305,player_blocks_over_under,0.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_blocks_over_under.json,2024-01-16
Jamal Murray,7.279999999999998,player_rebounds_over_under,3.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_rebounds_over_under.json,2024-01-16
Bradley Beal,7.214999999999996,player_rebounds_over_under,4.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_rebounds_over_under.json,2024-01-16
Kelly Oubre Jr.,7.210000000000001,player_assists_points_over_under,13.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_assists_points_over_under.json,2024-01-16
Kentavious Caldwell-Pope,7.18,player_rebounds_over_under,2.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_rebounds_over_under.json,2024-01-16
Marcus Morris Sr.,6.649999999999999,player_points_over_under,6.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_points_over_under.json,2024-01-16
Tyrese Maxey,6.649999999999999,player_blocks_steals_over_under,1.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_blocks_steals_over_under.json,2024-01-16
Mason Plumlee,6.649999999999999,player_assists_rebounds_over_under,8.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_assists_rebounds_over_under.json,2024-01-16
Kenrich Williams,6.649999999999999,player_rebounds_over_under,3.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_rebounds_over_under.json,2024-01-16
Michael Porter Jr.,6.649999999999999,player_assists_points_over_under,16.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_assists_points_over_under.json,2024-01-16
Mason Plumlee,6.640000000000001,player_assists_points_rebounds_over_under,15.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_assists_points_rebounds_over_under.json,2024-01-16
Patrick Beverley,6.420000000000002,player_assists_over_under,3.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_assists_over_under.json,2024-01-16
Grayson Allen,6.329999999999998,player_assists_rebounds_over_under,6.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_assists_rebounds_over_under.json,2024-01-16
Shai Gilgeous-Alexander,6.329999999999998,player_assists_rebounds_over_under,11.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_assists_rebounds_over_under.json,2024-01-16
Kentavious Caldwell-Pope,6.219999999999999,player_assists_points_rebounds_over_under,13.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_assists_points_rebounds_over_under.json,2024-01-16
Joel Embiid,6.210000000000001,player_assists_over_under,5.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_assists_over_under.json,2024-01-16
Harrison Barnes,5.920000000000002,player_threes_over_under,1.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_threes_over_under.json,2024-01-16
Kawhi Leonard,5.880000000000003,player_assists_over_under,3.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_assists_over_under.json,2024-01-16
Kelly Oubre Jr.,5.850000000000001,player_threes_over_under,1.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_threes_over_under.json,2024-01-16
Luguentz Dort,5.815000000000001,player_rebounds_over_under,3.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_rebounds_over_under.json,2024-01-16
Shai Gilgeous-Alexander,5.75,player_assists_over_under,5.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_assists_over_under.json,2024-01-16
Patrick Beverley,5.409999999999997,player_assists_points_rebounds_over_under,11.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_assists_points_rebounds_over_under.json,2024-01-16
Tobias Harris,5.409999999999997,player_blocks_over_under,0.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_blocks_over_under.json,2024-01-16
Bradley Beal,5.409999999999997,player_assists_rebounds_over_under,9.5,fantasy__2024-01-16__9605c1b4670a92a0867403d85edd6b8a__player_assists_rebounds_over_under.json,2024-01-16
James Harden,5.409999999999997,player_rebounds_over_under,4.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_rebounds_over_under.json,2024-01-16
Michael Porter Jr.,5.409999999999997,player_points_rebounds_over_under,21.5,fantasy__2024-01-16__6456a2a040e7d86019f13b4ece577365__player_points_rebounds_over_under.json,2024-01-16
James Harden,5.409999999999997,player_assists_points_over_under,25.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_assists_points_over_under.json,2024-01-16
Norman Powell,5.299999999999997,player_points_over_under,13.5,fantasy__2024-01-16__ad7c876f546069b1a8bbd545ca52cde6__player_points_over_under.json,2024-01-16
Josh Green,24.650000000000006,player_assists_rebounds_over_under,7.5,fantasy__2024-01-15__7e2ae4f6720460659739a323337687c2__player_assists_rebounds_over_under.json,2024-01-15
Isaiah Hartenstein,24.39,player_assists_rebounds_over_under,13.5,fantasy__2024-01-15__296a58931efd860f03b3370777f83fa1__player_assists_rebounds_over_under.json,2024-01-15
Austin Reaves,24.39,player_assists_points_over_under,20.5,fantasy__2024-01-15__a3dfbf9504e7d856c44a47c8b1093349__player_assists_points_over_under.json,2024-01-15
Coby White,23.650000000000006,player_steals_over_under,0.5,fantasy__2024-01-15__054c3a2b4085ee4c6b2ac933cd129d97__player_steals_over_under.json,2024-01-15
Moritz Wagner,23.575000000000003,player_points_over_under,8.5,fantasy__2024-01-15__296a58931efd860f03b3370777f83fa1__player_points_over_under.json,2024-01-15
Bennedict Mathurin,22.550000000000004,player_points_over_under,18.5,fantasy__2024-01-15__0e33e4e59b0707d1d0bd614d7ecabdec__player_points_over_under.json,2024-01-15
Dennis Schroder,22.294999999999998,player_threes_over_under,1.5,fantasy__2024-01-15__eb2731aadd2f9d9ef87bdcc7e7e39a7c__player_threes_over_under.json,2024-01-15
Alperen Sengun,22.0,player_blocks_over_under,0.5,fantasy__2024-01-15__7c4514414b47d9e8d9f7c08e1773469e__player_blocks_over_under.json,2024-01-15
Coby White,21.99,player_rebounds_over_under,4.5,fantasy__2024-01-15__054c3a2b4085ee4c6b2ac933cd129d97__player_rebounds_over_under.json,2024-01-15
Jaren Jackson Jr.,21.945000000000004,player_blocks_over_under,1.5,fantasy__2024-01-15__6eeeeba02ee784503a93b5290126942e__player_blocks_over_under.json,2024-01-15
Myles Turner,21.519999999999996,player_steals_over_under,0.5,fantasy__2024-01-15__0e33e4e59b0707d1d0bd614d7ecabdec__player_steals_over_under.json,2024-01-15
Paolo Banchero,21.369999999999997,player_blocks_over_under,0.5,fantasy__2024-01-15__296a58931efd860f03b3370777f83fa1__player_blocks_over_under.json,2024-01-15
Nicolas Batum,21.230000000000004,player_blocks_over_under,0.5,fantasy__2024-01-15__7c4514414b47d9e8d9f7c08e1773469e__player_blocks_over_under.json,2024-01-15
Max Strus,20.87,player_assists_over_under,3.5,fantasy__2024-01-15__054c3a2b4085ee4c6b2ac933cd129d97__player_assists_over_under.json,2024-01-15
Nicolas Batum,20.760000000000005,player_points_over_under,5.5,fantasy__2024-01-15__7c4514414b47d9e8d9f7c08e1773469e__player_points_over_under.json,2024-01-15
Jaden Hardy,20.755,player_threes_over_under,1.5,fantasy__2024-01-15__7e2ae4f6720460659739a323337687c2__player_threes_over_under.json,2024-01-15
Santi Aldama,20.72,player_threes_over_under,1.5,fantasy__2024-01-15__6eeeeba02ee784503a93b5290126942e__player_threes_over_under.json,2024-01-15
Devin Vassell,20.605,player_points_over_under,18.5,fantasy__2024-01-15__2beb6c0df6eaa62ac7bec4d8d1749dec__player_points_over_under.json,2024-01-15
Isaiah Stewart,20.36,player_threes_over_under,1.5,fantasy__2024-01-15__146e941eecbc69e2c3567c4fb63f5ee4__player_threes_over_under.json,2024-01-15
Luke Kennard,20.260000000000005,player_assists_rebounds_over_under,7.5,fantasy__2024-01-15__6eeeeba02ee784503a93b5290126942e__player_assists_rebounds_over_under.json,2024-01-15
Amen Thompson,20.260000000000005,player_rebounds_over_under,2.5,fantasy__2024-01-15__7c4514414b47d9e8d9f7c08e1773469e__player_rebounds_over_under.json,2024-01-15
Chet Holmgren,20.165,player_threes_over_under,1.5,fantasy__2024-01-15__a3dfbf9504e7d856c44a47c8b1093349__player_threes_over_under.json,2024-01-15
Tim Hardaway Jr.,19.400000000000006,player_steals_over_under,0.5,fantasy__2024-01-15__7e2ae4f6720460659739a323337687c2__player_steals_over_under.json,2024-01-15
Jarred Vanderbilt,18.95,player_rebounds_over_under,4.5,fantasy__2024-01-15__a3dfbf9504e7d856c44a47c8b1093349__player_rebounds_over_under.json,2024-01-15
Jonathan Isaac,18.75,player_blocks_steals_over_under,1.5,fantasy__2024-01-15__296a58931efd860f03b3370777f83fa1__player_blocks_steals_over_under.json,2024-01-15
Kris Dunn,18.39,player_blocks_over_under,0.5,fantasy__2024-01-15__0e33e4e59b0707d1d0bd614d7ecabdec__player_blocks_over_under.json,2024-01-15
Dean Wade,18.28,player_assists_points_over_under,5.5,fantasy__2024-01-15__054c3a2b4085ee4c6b2ac933cd129d97__player_assists_points_over_under.json,2024-01-15
Herbert Jones,17.890000000000004,player_rebounds_over_under,3.5,fantasy__2024-01-15__7e2ae4f6720460659739a323337687c2__player_rebounds_over_under.json,2024-01-15
Wendell Carter Jr.,17.680000000000007,player_threes_over_under,0.5,fantasy__2024-01-15__296a58931efd860f03b3370777f83fa1__player_threes_over_under.json,2024-01-15
Jalen Smith,17.680000000000007,player_assists_over_under,1.5,fantasy__2024-01-15__0e33e4e59b0707d1d0bd614d7ecabdec__player_assists_over_under.json,2024-01-15
Ausar Thompson,17.680000000000007,player_steals_over_under,0.5,fantasy__2024-01-15__146e941eecbc69e2c3567c4fb63f5ee4__player_steals_over_under.json,2024-01-15
Myles Turner,17.180000000000007,player_assists_over_under,1.5,fantasy__2024-01-15__0e33e4e59b0707d1d0bd614d7ecabdec__player_assists_over_under.json,2024-01-15
Jayson Tatum,17.060000000000002,player_blocks_steals_over_under,1.5,fantasy__2024-01-15__eb2731aadd2f9d9ef87bdcc7e7e39a7c__player_blocks_steals_over_under.json,2024-01-15
Dominick Barlow,17.060000000000002,player_steals_over_under,0.5,fantasy__2024-01-15__2beb6c0df6eaa62ac7bec4d8d1749dec__player_steals_over_under.json,2024-01-15
Jonathan Kuminga,16.909999999999997,player_points_over_under,13.5,fantasy__2024-01-15__6eeeeba02ee784503a93b5290126942e__player_points_over_under.json,2024-01-15
Killian Hayes,16.67,player_blocks_steals_over_under,1.5,fantasy__2024-01-15__146e941eecbc69e2c3567c4fb63f5ee4__player_blocks_steals_over_under.json,2024-01-15
D'Angelo Russell,16.669999999999998,player_threes_over_under,2.5,fantasy__2024-01-15__a3dfbf9504e7d856c44a47c8b1093349__player_threes_over_under.json,2024-01-15
Kris Dunn,16.540000000000006,player_blocks_steals_over_under,1.5,fantasy__2024-01-15__0e33e4e59b0707d1d0bd614d7ecabdec__player_blocks_steals_over_under.json,2024-01-15
Walker Kessler,16.540000000000006,player_blocks_steals_over_under,2.5,fantasy__2024-01-15__0e33e4e59b0707d1d0bd614d7ecabdec__player_blocks_steals_over_under.json,2024-01-15
Draymond Green,16.540000000000006,player_steals_over_under,0.5,fantasy__2024-01-15__6eeeeba02ee784503a93b5290126942e__player_steals_over_under.json,2024-01-15
John Collins,16.0,player_blocks_steals_over_under,1.5,fantasy__2024-01-15__0e33e4e59b0707d1d0bd614d7ecabdec__player_blocks_steals_over_under.json,2024-01-15
Jabari Smith Jr.,16.0,player_blocks_steals_over_under,1.5,fantasy__2024-01-15__7c4514414b47d9e8d9f7c08e1773469e__player_blocks_steals_over_under.json,2024-01-15
Jarred Vanderbilt,16.0,player_assists_rebounds_over_under,5.5,fantasy__2024-01-15__a3dfbf9504e7d856c44a47c8b1093349__player_assists_rebounds_over_under.json,2024-01-15
Nikola Vucevic,15.86,player_blocks_steals_over_under,1.5,fantasy__2024-01-15__054c3a2b4085ee4c6b2ac933cd129d97__player_blocks_steals_over_under.json,2024-01-15
Trayce Jackson-Davis,15.450000000000003,player_blocks_steals_over_under,1.5,fantasy__2024-01-15__6eeeeba02ee784503a93b5290126942e__player_blocks_steals_over_under.json,2024-01-15
Chuma Okeke,15.299999999999997,player_assists_over_under,1.5,fantasy__2024-01-15__296a58931efd860f03b3370777f83fa1__player_assists_over_under.json,2024-01-15
Julius Randle,15.090000000000003,player_assists_over_under,5.5,fantasy__2024-01-15__296a58931efd860f03b3370777f83fa1__player_assists_over_under.json,2024-01-15
